day,strategy,benchmark
177,20636.33881390612,20804.505482201243
178,20660.507408221096,20878.181782576572
179,20569.12489660293,20753.670953955287
180,20796.136197968895,20999.880118317113
181,20802.780088230797,21113.690222592737
182,20992.364620470926,21290.14494203976
183,21043.40866422029,21228.485520945174
184,21040.580298297653,21280.634185285893
185,21452.95580835572,21729.83332391712
186,21485.048798706477,21792.651105563626
187,21726.082982210737,21973.753805458306
188,21638.419388211823,21966.401103713673
189,21739.54316167923,22083.347110399394
190,22094.110008492436,22452.942917422926
191,22117.981974806968,22425.04658872074
192,22344.803320483305,22529.82638872074
193,22277.061271796803,22641.41379753404
194,22333.13152593498,22748.53050661914
195,22725.165654599106,23024.699453163765
196,22576.605309685554,22951.443299147202
197,22467.42037324828,22845.55687312978
198,22601.486182306166,22976.442366600317
199,22594.493401749507,23041.014589164195
200,23082.242635797422,23527.80702111633
201,23179.3378899461,23607.979656980737
202,23186.641688227137,23635.16924107601
203,23222.300541463366,23634.82021197066
204,23291.94792439485,23719.580087505423
205,23512.554915101715,24031.639928134926
206,23621.79487191906,24174.941856591748
207,23489.78851038928,24104.906847465623
208,22822.033597757116,23453.403573668736
209,23183.910901419513,23813.274349913077
210,23576.71754033061,24184.182748917476
211,23759.537220950864,24291.551230372243
212,23643.928315965066,24126.119437924273
213,23729.22574584127,24263.066538348823
214,23988.932744487916,24515.4139650003
215,24342.611910910302,24915.04633381341
216,24193.632815472152,24785.51759321627
217,24322.13764961647,24932.493015644257
218,24486.48238003111,25136.25558763032
219,24731.3490738405,25432.80589239345
220,25121.83306191495,25900.355398306834
221,25025.99986650783,25912.795279402893
222,24870.55760419165,25627.80260165868
223,24936.749760402126,25711.868985628145
224,24978.533789980425,25760.122118160907
225,25034.307618452465,25854.773481710963
226,25331.792970221883,25944.370334425268
227,25052.073470341893,25666.00454011441
228,25143.73762973156,25691.272916167807
229,25507.43581783781,26092.170709099046
230,25959.696732576434,26551.89959391394
231,25989.73004963445,26566.673033846386
232,25575.784172980028,26125.825091116665
233,25548.43238884965,26121.551269291598
234,25288.026540863277,25878.189211777386
235,25564.887822689634,26060.87813855368
236,25557.452906505583,26161.55651733863
237,25173.035694522376,25762.79326475616
238,25474.629889874996,26019.42219296729
239,25827.96525180141,26402.38924226833
240,26484.79664264778,27050.727466056975
241,26732.18690046848,27237.474192275648
242,26834.459937570362,27386.147394054628
243,26643.13061360424,27261.11824944804
244,26732.707251985445,27311.611545492335
245,27316.481193763462,27806.185314334103
246,27350.22034186315,27826.513197227367
247,27213.14935719786,27879.370684249643
248,27195.46012675936,27795.61331777967
249,27199.01197073365,27771.62167404082
250,27742.182217248373,28355.81051202802
251,27756.144201080468,28421.79301228857
252,27440.432801249386,28116.20024549582
253,27418.228014149674,28073.722349682583
254,27251.871877975325,27997.016585616024
