day,strategy,benchmark
85,10791.062920920422,10517.69397776342
86,10834.735350042843,10532.700721211957
87,10662.890045836237,10281.993981508202
88,10849.504988140576,10549.508422101271
89,10948.869469986788,10712.976808078402
90,11429.20338145038,11338.474466897353
91,11453.300098605287,11420.39922764818
92,11468.669292293505,11424.75256889838
93,11503.841537295364,11496.722262525589
94,11509.728528985053,11501.284308076902
95,11943.85784703969,11982.794221014476
96,12118.510076938506,12160.668365736521
97,12033.7547489421,12090.936837031668
98,11934.406569852563,11989.874270041459
99,11976.336261665963,12040.299584608189
100,12395.479544401596,12524.192535978615
101,12407.675563076791,12508.235269281242
102,12667.197438098261,12921.599902683984
103,12713.785579497626,13006.933377243658
104,12731.00451044843,13023.555644079508
105,13207.96779849386,13487.167149095298
106,13273.43598553502,13572.595921111608
107,13270.328789759984,13587.441817777082
108,13238.65680974359,13541.75909851657
109,13029.763392642453,13313.569713609313
110,13398.006314940698,13718.822464851608
111,13342.17579538838,13625.180776963047
112,13559.314752446518,13908.457413339936
113,13486.686491023343,13827.99121406371
114,13479.104938862309,13882.577041154449
115,13867.605368252214,14267.04852734622
116,13912.833665811362,14347.41340963259
117,13991.854270290272,14429.230831351115
118,14008.597293671657,14425.358887247505
119,13993.033057500188,14355.642972032661
120,14503.296604012867,14903.060780574928
121,14550.224739228588,14916.492654237434
122,14614.676653967712,15001.0657012207
123,14578.266414698444,14958.282411851644
124,14624.080358015637,15017.730008181432
125,14884.167260638907,15249.832355198969
126,14985.584480763231,15394.920664529147
127,14867.906662045873,15263.370566552696
128,14877.74143687084,15261.069780255073
129,14844.947696583342,15225.230184514114
130,15300.319086924525,15775.613929339437
131,15526.60695610938,15949.892069271476
132,15462.481542791436,15958.828206662922
133,15572.580014322606,16083.689814237638
134,15641.872690887256,16163.598913185431
135,16110.855295622234,16640.87878467331
136,16156.2658517173,16635.494133839275
137,16255.050762725434,16710.9074287252
138,16324.1508887501,16842.614197663017
139,16155.908785526964,16717.10110345302
140,16586.673832597215,17107.94487606497
141,16664.335499300018,17210.53483624076
142,16762.668171279216,17259.072185976944
143,16711.46865962708,17198.400923188114
144,16765.077692929284,17231.21918578559
145,17125.92589367367,17557.58561744696
146,17191.60984681872,17616.28398174578
147,17338.53771571725,17724.09017826997
148,17260.619830943106,17711.108825945234
149,17269.229801434565,17744.69219065741
150,17653.75423553231,18147.231831644796
151,17814.701760299286,18301.618376452498
152,17788.52368018868,18307.67895022844
153,17850.29983057708,18385.015210964342
154,17836.534827750133,18380.400506782073
155,18219.28894470679,18731.91946907965
156,18181.235108234992,18708.32978199588
157,18018.40996152651,18638.15059904741
158,17756.022802608615,18332.664423564063
159,17994.67891940919,18611.315673792848
160,18327.318368586886,18916.95874046791
161,18356.818883080297,19061.856581424745
162,18386.800491075097,19045.88991294334
163,18439.711324553362,19194.4016241673
164,18395.28430081998,19156.44393394749
165,19033.72156938199,19760.38377441481
166,19140.985254072526,19828.026481877652
167,19117.33381345292,19829.8716959053
168,19012.177087223943,19783.44421844242
169,19027.217387355566,19779.140611571776
170,19303.161659609643,20071.834318886893
171,19238.158281386768,20018.501776481127
172,19180.595812534168,19938.191104890706
173,19521.52359746838,20244.3777127145
174,19456.999957056403,20155.280949377597
175,19933.152862578318,20639.6718433549
176,20005.971271505572,20686.699609786298
177,20081.67021561262,20759.96068600746
178,19941.767833001904,20636.15293293647
179,19800.513660356613,20483.232940567188
180,20234.666541902407,20994.24304461223
181,20415.40016981282,21169.70351577725
182,20495.00465841532,21108.386900307654
183,20547.06729635239,21160.246564542114
184,20524.206177070333,21209.16335242108
185,21027.092168795778,21670.47595305254
186,21287.28736519476,21850.5612999168
187,21235.59768222878,21843.249819290824
188,21304.2948130999,21959.544287216668
189,21277.628794854518,21929.308502720323
190,21677.084145147986,22302.062755895357
191,21991.721214299352,22406.267920683087
192,21952.80448107062,22517.243359876767
193,22069.715577053434,22623.772617631905
194,22118.185898779982,22500.620680606302
195,22373.354256345345,22829.03195314431
196,22343.05452422562,22723.710271564232
197,22452.774218247258,22853.897688263773
198,22499.058763011126,22918.125515376116
199,22551.039757837334,23004.45504056114
200,22997.44700196529,23482.844318217605
201,23380.275647980787,23509.889782491275
202,23528.843320377862,23509.542603433063
203,23612.0981769533,23593.85320478627
204,23459.176547385232,23506.379176859195
205,23976.259621408542,24046.548947925778
206,23876.725480585916,23976.885894131894
207,23313.652737111282,23328.842748629184
208,23667.861253291194,23686.80225427027
209,23674.12115870044,23657.865158517816
210,24278.432313317524,24162.89699204733
211,24096.87042996847,23998.341368480065
212,24115.458930995163,24134.56316220317
213,24174.294348161344,24385.574092652278
214,24092.831428543755,24385.208408533726
215,24356.9771557009,24658.434197800292
216,24534.78683349843,24804.656029521342
217,24793.092120978246,25007.373844648515
218,25037.41517630607,25302.403639722903
219,24962.113144304272,25369.606797389253
220,25369.58375491899,25781.791761153647
221,25185.869021699844,25498.239879088065
222,25517.09595800627,25581.88126097081
223,25521.07082494672,25629.890447219113
224,25209.523674017793,25326.085517082447
225,25919.60639589408,25813.850260235544
226,25637.85045275377,25536.88485929161
227,25625.36774286904,25562.02611604033
228,25935.483885891503,25960.90708570697
229,25956.70954680342,26020.33548843744
230,26362.865102117205,26434.81316684236
231,25956.57882552045,25996.153309576835
232,25936.95822014175,25991.900700252732
233,25739.554183267304,25749.746535367638
234,25677.435746843577,25533.51405445307
235,26134.82456932541,26032.155120422452
236,25751.548001326413,25635.364247498997
237,26047.614311951198,25890.723826855534
238,26429.181954792504,26271.79662834607
239,26663.45474766497,26518.906511112855
240,27196.523323422487,27101.981771475577
241,27321.14545437443,27249.915400566028
242,27146.570970283028,27125.508211628083
243,27202.34385549948,27175.75032950266
244,27385.453785111295,27269.853642501348
245,27745.32883953697,27689.789436825333
246,27723.336502243077,27742.387212027454
247,27614.79556703673,27659.041381922958
248,27598.996733152453,27635.16761956317
249,27788.532818092142,27818.45145769016
250,28199.75466331126,28283.183551303795
251,27863.971587582062,27979.081121474224
252,27853.51454302323,27936.8103849433
253,27762.265856693262,27860.47870510876
254,27449.36686874263,27553.91258157673
