day,strategy,benchmark
275,31347.453034362996,32187.828148272227
276,31439.950651753505,32268.259887044052
277,31549.010514672842,32360.590103557624
278,31385.3378909121,32289.216833199655
279,31618.98180684803,32417.23192528296
280,31982.075630358133,32770.215166149654
281,32041.057709489738,32901.5400578982
282,31786.37083898557,32606.786734086254
283,31818.33357806305,32620.553028590373
284,31731.236518292484,32560.91689926727
285,32382.69477825598,33256.81028887666
286,32198.934348996278,32956.15352525562
287,32387.066517149946,33267.83767578105
288,32551.034691222467,33498.26246185146
289,32432.99641366626,33439.63844978325
290,33064.22590185273,34039.88396803064
291,33302.42543966582,34318.27017472234
292,33035.80086235773,34051.63360869476
293,33214.540127112676,34199.635293581974
294,33239.82304040111,34202.569054791275
295,33757.01293854163,34734.132189618904
296,33558.403897304415,34677.09162830686
297,33490.08715788673,34658.67120370505
298,33320.838704800975,34341.980176332516
299,33411.00101377239,34416.25989253243
300,33808.96372057017,34804.36967456801
301,33941.05977713237,34911.96481694118
302,33961.76849984327,34968.469818303405
303,33854.56336843386,34862.67465019873
304,33334.51474399627,34179.25952368395
305,33859.80322172759,34723.51140344206
306,33902.65356615951,34648.720192142355
307,34156.51243511382,35067.690002373085
308,34723.44162275846,35939.66478081803
309,34989.51287900645,36217.55623556231
310,35513.764454955126,36774.44135106684
311,35510.60455279964,36809.480993981924
312,35220.557779679526,36695.14191066973
313,35195.01922634038,36712.9672882024
314,34980.43311319685,36476.894664559964
315,34967.35872912512,36409.67650898649
316,35129.149353693174,36558.85698956765
317,35164.54280849296,36692.50113544228
318,35146.424981232274,36704.928658456345
319,35364.82610140055,36901.97711534554
320,35951.06098535404,37416.346628726955
321,36032.203251941886,37543.264683519265
322,36059.96638494275,37739.300047638695
323,36037.782555784215,37624.947711739645
324,36207.73760644547,37858.6724253199
325,36666.202781734515,38326.53667600622
326,36655.990407642515,38344.311853294144
327,36790.77498136486,38582.40692110753
328,36700.32651894426,38518.9156919799
329,36737.02275879236,38591.93750884114
330,36929.65496137532,38793.20345278516
331,36820.40108637494,38672.586785906
332,37054.81447356701,38971.55158270511
333,36846.20081527926,38770.75099964315
334,36887.44379082692,38763.050282534976
335,37361.48807385645,39328.57185569814
336,37185.049227877884,39166.532046086024
337,36088.86125515763,37999.2333380751
338,35963.374340363924,37987.56357246238
339,36290.74888787113,38443.832079115455
340,36921.12425898774,39074.04619232431
341,37203.038822588846,39508.35270459529
342,37262.67997928603,39510.98501322056
343,37009.886214840015,39095.07211346096
344,36608.47408677075,38648.934452067435
345,36940.170929603875,38908.32767294927
346,36930.4717540062,38812.72821034179
347,37372.580264800665,39298.02209399016
348,37549.94305949323,39524.40076640993
