date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype
139,OLLI,sell,0.05922404161508992,130.89999389648438,7.737866384998504,,trim_exit,0.8343628859622365,29,True,quality_compounder
140,CTRE,sell,1.4746150596822198,30.134082794189453,44.37064229359812,,trim_exit,4.485209383327373,60,True,defensive_income
140,OLLI,sell,0.039680107882110245,128.0,5.069490939799714,,trim_exit,0.44414359544541515,30,True,quality_compounder
140,KSS,buy,11.911981384254291,8.841743874141951,105.32268843312333,buy,,0.0,0,False,defensive_income
140,CG,buy,1.821222304365674,53.68702687203742,97.77601079443384,buy,,0.0,0,False,defensive_income
144,HRL,sell,1.756537389479766,29.057634353637695,50.96957165781273,,weak_value,-0.48091400038233445,24,False,defensive_income
145,FUTU,buy,0.5813779937813788,144.89719024936474,84.24003777173444,buy,,0.0,0,False,quality_compounder
148,SWKS,sell,7.79081780436119,69.2859878540039,538.9302261089324,,trailing_stop,0.21164725543587792,43,False,defensive_income
151,KSS,sell,13.780245597965852,14.016712188720703,192.5752822273336,,harvest_exit,61.11535732340721,11,True,defensive_income
152,KSS,sell,20.670368396948774,12.022703170776367,247.74846970586577,,trailing_stop,50.558582349976234,12,False,defensive_income
155,NKE,buy,1.5062874332062322,77.96119922746442,117.43197467401707,buy,,0.0,0,False,defensive_income
159,FUTU,sell,1.2882572015757416,139.43382263183594,179.23723346707757,,trailing_stop,-18.41197246608735,14,False,quality_compounder
160,KSS,buy,10.927539644710345,11.168466482172088,122.04386025455418,buy,,0.0,0,False,defensive_income
160,BP,buy,3.369916256455778,30.873865516866015,104.04234130491625,buy,,0.0,0,False,defensive_income
160,TEL,buy,0.5125269117171763,202.19708112044103,103.63144554488703,buy,,0.0,0,False,quality_compounder
161,OLLI,sell,0.026585672281013866,138.4199981689453,3.6735380046178867,,trim_exit,0.5745552839005064,51,True,quality_compounder
162,TRI,sell,1.817080279190197,173.22216796875,314.2577050384388,,trailing_stop,-36.25889304182925,42,False,defensive_income
162,OLLI,sell,0.01781240042827929,140.8000030517578,2.503593440076916,,trim_exit,0.42727501719627137,52,True,quality_compounder
163,OLLI,sell,0.011934308286947123,139.35000610351562,1.6601299332932886,,trim_exit,0.2689965899632567,53,True,quality_compounder
164,OLLI,sell,0.007995986552254572,135.10000610351562,1.0783536798763884,,trim_exit,0.14629433984526707,54,True,quality_compounder
165,OLLI,sell,0.005357310990010564,135.13999938964844,0.7227173193648777,,trim_exit,0.09823756154402641,55,True,quality_compounder
165,SBH,buy,8.706642043256394,11.87832722542909,103.42034322447797,buy,,0.0,0,False,quality_compounder
175,SWKS,buy,0.9141116690811701,73.77457056930457,67.43819583885357,buy,,0.0,0,False,defensive_income
176,KSS,sell,35.79145299570356,12.746020317077637,454.79562531967827,,trailing_stop,13.785790102069313,16,False,defensive_income
180,WWW,buy,2.8688301349053638,30.924987992885832,88.71853747557742,buy,,0.0,0,False,quality_compounder
180,CFG,buy,1.6285791974623092,50.49204769605578,82.23029851507115,buy,,0.0,0,False,quality_compounder
181,NKE,sell,1.5062874332062322,73.77616882324219,110.92611644899819,,weak_value,-6.5058582250188834,26,False,defensive_income
185,KSS,buy,5.890271039787818,16.29870063943591,96.00376436264052,buy,,0.0,0,False,defensive_income
185,PDD,buy,0.6060010330658719,126.2558031132516,76.5111471171918,buy,,0.0,0,False,quality_compounder
196,CTRE,sell,2.4684107064580956,33.279518127441406,82.03853053334305,,trim_exit,6.60827740649674,116,True,defensive_income
197,CG,sell,13.527244279226421,62.36083221435547,842.2161562954034,,trailing_stop,29.235003938306818,57,False,defensive_income
197,WWW,sell,5.392770308153372,27.48561668395996,147.93612858986032,,trailing_stop,-19.307084007483724,17,False,quality_compounder
197,CTRE,sell,1.6538351733269239,33.43484878540039,55.222357325145914,,trim_exit,4.684087730158893,117,True,defensive_income
198,CTRE,sell,1.108069566129039,33.784339904785156,37.38566450263983,,trim_exit,3.525023873998528,118,True,defensive_income
199,KSS,sell,14.573864908143785,15.147188186645508,220.03295827309068,,trailing_stop,-21.28035009936457,14,False,defensive_income
199,CTRE,sell,0.7424066093064561,33.318355560302734,24.702802678608183,,trim_exit,2.0161734574185104,119,True,defensive_income
200,CTRE,sell,0.4974124282353256,33.99972152709961,16.889227955649943,,trim_exit,1.6891863774528613,120,True,defensive_income
200,AXIA,buy,15.21713837777956,9.639148553280219,146.68025737923875,buy,,0.0,0,False,defensive_income
200,FE,buy,3.0901195887799653,44.542717092618936,137.64232262538596,buy,,0.0,0,False,defensive_income
202,T,sell,48.7793301457707,26.13907241821289,1273.3503046676428,,trailing_stop,13.157640003283632,167,False,defensive_income
205,OLLI,sell,0.010876964737294173,122.80999755859375,1.3336541376449622,,trailing_stop,0.0657709929783854,95,False,quality_compounder
205,SWKS,sell,1.6359630146164912,72.00564575195312,117.61585580532734,,trailing_stop,-6.7264371699165935,30,False,defensive_income
206,KEY,sell,30.55531329947329,17.715435028076172,540.5422819093284,,weak_value,-4.838657884672443,71,False,defensive_income
208,SBH,sell,50.72265717910489,14.09000015258789,713.1545246814926,,trailing_stop,-33.44330100608579,43,False,quality_compounder
208,KT,sell,61.33487794763187,18.56999969482422,1137.4062366766811,,trailing_stop,96.7674347336897,208,False,quality_compounder
210,KSS,buy,26.103121728917703,15.306133146582404,399.53785672426267,buy,,0.0,0,False,defensive_income
210,MDT,buy,3.455068554623669,95.18938866319577,328.8858635040585,buy,,0.0,0,False,defensive_income
210,FSLR,buy,1.4158878116151694,224.85241504013396,318.3657938675611,buy,,0.0,0,False,quality_compounder
211,TD,sell,0.29436406366507417,79.75853729248047,23.44670967546957,,trim_exit,2.9325672910359444,81,True,quality_compounder
212,BP,sell,9.581814111339602,31.55716323852539,301.954091190945,,trailing_stop,-11.505832246214936,52,False,defensive_income
212,TD,sell,0.19722392265559968,78.10165405273438,15.382796161816717,,trim_exit,1.6383207642461883,82,True,quality_compounder
213,TD,sell,0.13214002817925177,78.56796264648438,10.368029259925635,,trim_exit,1.1592307435533815,83,True,quality_compounder
214,TD,sell,0.08853381888009869,79.24262237548828,7.006230638170677,,trim_exit,0.8363356322012674,84,True,quality_compounder
215,TD,sell,0.059317658649666115,79.72877502441406,4.722970965684584,,trim_exit,0.5891413116850801,85,True,quality_compounder
215,SWKS,buy,3.459636300218502,74.12360235388273,256.4407054064543,buy,,0.0,0,False,defensive_income
216,CFG,sell,1.6285791974623092,49.460723876953125,80.42714596506163,,weak_value,-1.8031525500095285,36,False,quality_compounder
220,REGN,buy,0.2964677326571957,653.0548614743707,193.60969408206572,buy,,0.0,0,False,quality_compounder
225,NNN,sell,8.037118190495036,38.70758056640625,310.6900759910815,,weak_value,-1.4626145666339312,135,False,defensive_income
225,SWKS,sell,6.329520893998396,69.72943115234375,440.58018187749656,,trailing_stop,-39.34857202356079,10,False,defensive_income
225,SPG,buy,1.0984714471613894,178.5547879542216,196.13733632166884,buy,,0.0,0,False,defensive_income
230,RIO,buy,2.132025870390958,68.5054835400209,146.0554631709665,buy,,0.0,0,False,defensive_income
234,KSS,sell,87.54574901649123,15.747954368591309,1375.2251771693104,,trailing_stop,-31.478672511398827,24,False,defensive_income
235,PDD,sell,4.794787566487133,119.58000183105469,572.4354905765911,,trailing_stop,-63.07621386898336,50,False,quality_compounder
237,TEL,sell,0.5125269117171763,213.01133728027344,109.0096907302785,,trailing_stop,5.378245185391478,77,False,quality_compounder
240,SBH,buy,12.348445508062087,16.02078538520602,197.83179532557398,buy,,0.0,0,False,quality_compounder
245,KSS,buy,8.665280379051108,22.691071559400765,196.62449716332006,buy,,0.0,0,False,defensive_income
245,MRK,buy,1.4526941301266572,100.82306685960202,146.46507740831134,buy,,0.0,0,False,quality_compounder
247,SPG,sell,1.0984714471613894,178.2841339111328,195.5766885455341,,weak_value,-0.5606477761347435,22,False,defensive_income
249,REGN,sell,1.3390155884367245,690.7162475585938,923.2137350602577,,trailing_stop,-28.739913632513094,29,False,quality_compounder
250,KEY,buy,8.920442670958495,20.34988162514165,181.5299523978678,buy,,0.0,0,False,defensive_income
251,FE,sell,8.886650121454908,43.216827392578125,383.5580267615411,,weak_value,-19.37888016779732,51,False,defensive_income
251,TD,sell,0.04817312884275914,91.10868072509766,4.383277009519902,,harvest_exit,1.0261062602112139,121,True,quality_compounder
252,TD,sell,0.02890387730565548,90.70189666748047,2.61822518938657,,harvest_exit,0.6039227398013574,122,True,quality_compounder
253,TD,sell,0.017342326383393288,91.31702423095703,1.5815882685614748,,harvest_exit,0.3730067988103476,123,True,quality_compounder
254,TD,sell,0.010405395830035972,90.93009185791016,0.9449312549847657,,harvest_exit,0.21978237313408933,124,True,quality_compounder
