date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source,cluster_id,cluster_decision,cluster_block_reason
425,CHTR,buy,1.6472893226185528,387.0682518405889,637.6133983816311,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
430,KT,buy,22.603529209415125,19.896413869816847,449.72917206901735,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
430,VIPS,buy,31.2021484553404,13.967503896397536,435.8161301259414,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
435,RUN,buy,25.09797916974093,11.93510877372611,299.5471113915701,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
440,RUN,sell,25.09797916974093,11.539999961853027,288.7670324252013,,trailing_stop,-10.78007896636882,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
440,DG,buy,2.366543076636783,100.35162215318019,237.48643663587902,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,3,,
445,PROSY,buy,16.9166199768194,10.257989416001966,173.53050867674082,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
445,FUBO,buy,3.6655446581932805,45.36037417270876,166.27047724242104,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
450,SPRO,buy,45.96681553805067,2.688870528609242,123.5988155942818,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,1,,
450,DHT,buy,11.151847247786685,10.845321459243406,120.94536826662547,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
450,TIGO,buy,3.6339708045776113,33.14961268653569,120.4647246859263,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
451,FUBO,sell,3.6655446581932805,40.31999969482422,147.41739657451157,,trailing_stop,-18.853080667909467,6,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
455,MOMO,buy,13.105589216731099,7.957777428387156,104.29136205461685,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
460,HAFN,buy,15.248983183378243,5.159171674386083,78.67212210287475,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
461,TIGO,sell,3.6339708045776113,32.4628791809082,117.77666699874158,,trailing_stop,-2.688057687184724,11,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
463,DHT,sell,11.151847247786685,10.514810562133789,117.0462886080698,,trailing_stop,-3.8990796585556637,13,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
465,HAFN,sell,15.248983183378243,4.729498863220215,71.9833897610285,,trailing_stop,-6.688732341846247,5,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
465,ODD,buy,1.2888857734519024,71.88763787497143,92.65495374411283,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
465,FUBO,buy,2.227626582555427,41.50327877558215,92.45380706369525,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
470,PGY,buy,3.1308342361443895,22.22027324412757,69.56799220919775,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
472,FUBO,sell,2.227626582555427,43.31999969482422,96.26174180998267,,trailing_stop,3.8079347462874154,7,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
475,TME,buy,3.8411470655165716,19.30976427305635,74.17164437326713,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
475,WB,buy,7.1569205760355565,9.104492635571093,65.16013067788295,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
483,PGY,sell,3.1308342361443895,33.63999938964844,105.03517447042793,,take_profit,35.46718226123018,13,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,4,,
485,CHTR,sell,2.8170498105717043,309.75,870.810563049546,,trailing_stop,-237.94059796167505,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,0,,
485,MOMO,sell,21.82302320512398,8.047439575195312,175.2919927281219,,trailing_stop,0.38119800151650907,30,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,5,,
487,EXEL,sell,16.635027143779556,36.939998626708984,613.0943741577847,,trailing_stop,-29.219060536627808,62,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,5,,
488,WB,sell,29.451897483031363,9.192492485046387,270.28734125279874,,trailing_stop,-7.7177317332451025,13,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
