day,strategy,benchmark
197,22455.883012482678,22845.556067648737
198,22588.9283061701,22976.44155650456
199,22584.507115547713,23041.013776791773
200,23072.73988235418,23527.80620568381
201,23169.353959593343,23607.976670887005
202,23178.41755598096,23635.168421922503
203,23213.63964288752,23634.819392829246
204,23281.012571322954,23719.579265426382
205,23500.12461426348,24031.63910910374
206,23610.389463381107,24174.941032676634
207,23478.095408279736,24104.9060259374
208,22810.01827130052,23453.402774344635
209,23171.482280836848,23813.273538324087
210,23566.046114247987,24184.181938319965
211,23748.334577306672,24291.548174522486
212,23634.867337616954,24126.116387619408
213,23720.381619554355,24263.06572510731
214,23980.92571131282,24515.413143300695
215,24334.763265764934,24915.04775377963
216,24185.60122931422,24785.51673941498
217,24313.98624613401,24932.49215678002
218,24478.416047086786,25136.25472174695
219,24723.63437060518,25432.80501629464
220,25114.118043704453,25900.354519881104
221,25018.776462455753,25912.796714521155
222,24863.226677453946,25627.804046442638
223,24929.277961098134,25711.865799629144
224,24971.18479518055,25760.12124449127
225,25027.451848328834,25854.772618397405
226,25324.94798491214,25944.369468119992
227,25045.729199099405,25666.003683104012
228,25137.450555747546,25691.272058313676
229,25501.294724302974,26092.16748753069
230,25954.05284700415,26551.89872067908
231,25984.139247067244,26566.674546402424
232,25570.156710424002,26125.826618171246
233,25543.068387675266,26121.548023933203
234,25282.76759125151,25878.188360699412
235,25559.16940302667,26060.874908345835
236,25551.786270217475,26161.553284014215
237,25167.004755837967,25762.792467249645
238,25468.53290817647,26019.42138751663
239,25822.20181590467,26402.388424962646
240,26478.88680900415,27050.72906453768
241,26726.21385113458,27237.47332496211
242,26828.61285396065,27386.146522006937
243,26637.30584968499,27261.11492153388
244,26726.737521127256,27311.61067581807
245,27310.464063168583,27806.184441648355
246,27344.169620794994,27826.512323903637
247,27207.14727937726,27879.369809267002
248,27189.583955955095,27795.61244542572
249,27193.14480415195,27771.623298189654
250,27736.345343190456,28355.809634646346
251,27750.380258575115,28421.792132865274
252,27434.67919594904,28116.20190698788
253,27412.404519836316,28073.721481029243
254,27245.984615335077,27997.0157193361
