segment,variant,start_day,end_day,excess_delta_vs_current,return_delta_vs_current
train,neutral_055_6,771,816,0.008205168480202474,0.008205168480202474
train,neutral_055_6,772,817,0.008594342955807521,0.008594342955807521
train,neutral_055_6,773,818,0.0178010912377784,0.0178010912377784
train,neutral_055_6,774,819,0.01036246546175712,0.01036246546175712
train,neutral_055_6,775,820,0.005573758074364443,0.005573758074364443
train,neutral_055_6,776,821,-0.001385805778771676,-0.001385805778771676
train,neutral_055_6,777,822,-0.0165061453477362,-0.0165061453477362
train,neutral_055_6,778,823,-0.004857005020088678,-0.004857005020088678
train,neutral_055_6,779,824,-0.006179618099823259,-0.006179618099823259
train,neutral_055_6,780,825,-0.011899706427195289,-0.011899706427195289
train,neutral_055_6,781,826,-0.00509121954511027,-0.00509121954511027
train,neutral_055_6,995,1040,-0.005332082607406363,-0.005332082607406363
train,neutral_055_6,996,1041,-0.00056179387284927,-0.00056179387284927
train,neutral_055_6,997,1042,0.006502427292998325,0.006502427292998325
train,neutral_055_6,998,1043,0.0064799486348721125,0.0064799486348721125
train,neutral_055_6,999,1044,0.007915055802093285,0.007915055802093285
train,neutral_055_6,1000,1045,0.005246031073862012,0.005246031073862012
train,neutral_055_6,1001,1046,0.0036255248220300462,0.0036255248220300462
train,neutral_055_6,1002,1047,7.608360156319272e-05,7.608360156319272e-05
train,neutral_055_6,1003,1048,0.006582404030851974,0.006582404030851974
train,neutral_055_6,1004,1049,-0.004002458363394412,-0.004002458363394412
train,neutral_055_6,1005,1050,0.005998720777490085,0.005998720777490085
train,neutral_055_6,1006,1051,0.0024762740518546877,0.0024762740518546877
train,neutral_055_6,1007,1052,0.009060460102429113,0.009060460102429113
train,neutral_055_6,1008,1053,0.012357521556577655,0.012357521556577655
train,neutral_055_6,1009,1054,0.009499222355225712,0.009499222355225712
train,neutral_055_6,1010,1055,0.010815230096068662,0.010815230096068662
train,neutral_055_6,1011,1056,0.010661706906089918,0.010661706906089918
train,neutral_055_6,1012,1057,0.005431789589001257,0.005431789589001257
train,neutral_055_6,1013,1058,0.004868035640717361,0.004868035640717361
train,neutral_055_6,1014,1059,0.008539010138049807,0.008539010138049807
train,neutral_055_6,1015,1060,0.009047692968503052,0.009047692968503052
train,neutral_055_6,1016,1061,0.011297837533773114,0.011297837533773114
train,neutral_055_6,1017,1062,0.004240190723522774,0.004240190723522774
train,neutral_055_6,1018,1063,0.00513003432753556,0.00513003432753556
train,neutral_055_6,2378,2423,-0.018713571046004573,-0.018713571046004573
train,neutral_055_6,2379,2424,-0.006939823320030625,-0.006939823320030625
train,neutral_055_6,2380,2425,-0.008453931473671683,-0.008453931473671683
train,neutral_055_6,2381,2426,-0.01124501233149855,-0.01124501233149855
holdout,neutral_070_4,3598,3643,0.001951302560468049,0.001951302560468049
holdout,neutral_070_4,3599,3644,0.0018857474693108056,0.0018857474693108056
holdout,neutral_070_4,3600,3645,0.0014621188897863124,0.0014621188897863124
holdout,neutral_070_4,3601,3646,0.005667451072854046,0.005667451072854046
holdout,neutral_070_4,3602,3647,-0.0002571400139048663,-0.0002571400139048663
holdout,neutral_070_4,3603,3648,-0.000738946638730642,-0.000738946638730642
holdout,neutral_070_4,3604,3649,-0.00010192891847138341,-0.00010192891847138341
holdout,neutral_070_4,3605,3650,0.002184439384003145,0.002184439384003145
holdout,neutral_070_4,3606,3651,0.0038684581838603904,0.0038684581838603904
holdout,neutral_070_4,3607,3652,0.0011749983433195776,0.0011749983433195776
holdout,neutral_070_4,3608,3653,0.0014600794720425192,0.0014600794720425192
holdout,neutral_070_4,3609,3654,0.005964961537063607,0.005964961537063607
holdout,neutral_065_5,3598,3643,0.024203121806429362,0.024203121806429362
holdout,neutral_065_5,3599,3644,0.010795647546889775,0.010795647546889775
holdout,neutral_065_5,3600,3645,0.011853079888132001,0.011853079888132001
holdout,neutral_065_5,3601,3646,0.024032615536899282,0.024032615536899282
holdout,neutral_065_5,3602,3647,0.014036824312677387,0.014036824312677387
holdout,neutral_065_5,3603,3648,0.023619189356338,0.023619189356338
holdout,neutral_065_5,3604,3649,0.011987029834665153,0.011987029834665153
holdout,neutral_065_5,3605,3650,0.018490524536926234,0.018490524536926234
holdout,neutral_065_5,3606,3651,0.009684386866632533,0.009684386866632533
holdout,neutral_065_5,3607,3652,0.001820494261230765,0.001820494261230765
holdout,neutral_065_5,3608,3653,0.008586664871793381,0.008586664871793381
holdout,neutral_065_5,3609,3654,0.008740417677362666,0.008740417677362666
holdout,neutral_060_6,3598,3643,0.03326049165228562,0.03326049165228562
holdout,neutral_060_6,3599,3644,0.017270480979365566,0.017270480979365566
holdout,neutral_060_6,3600,3645,0.021482559092860898,0.021482559092860898
holdout,neutral_060_6,3601,3646,0.027844309550825397,0.027844309550825397
holdout,neutral_060_6,3602,3647,0.01994233363178699,0.01994233363178699
holdout,neutral_060_6,3603,3648,0.03004937301436872,0.03004937301436872
holdout,neutral_060_6,3604,3649,0.03613693496794457,0.03613693496794457
holdout,neutral_060_6,3605,3650,0.04791096082669033,0.04791096082669033
holdout,neutral_060_6,3606,3651,0.02084086602112034,0.02084086602112034
holdout,neutral_060_6,3607,3652,0.010922512648396498,0.010922512648396498
holdout,neutral_060_6,3608,3653,0.018666872957358693,0.018666872957358693
holdout,neutral_060_6,3609,3654,0.015839888467070518,0.015839888467070518
holdout,neutral_055_6,3598,3643,0.037902249476431615,0.037902249476431615
holdout,neutral_055_6,3599,3644,0.01978092861236802,0.01978092861236802
holdout,neutral_055_6,3600,3645,0.024501518666706357,0.024501518666706357
holdout,neutral_055_6,3601,3646,0.03246368601250649,0.03246368601250649
holdout,neutral_055_6,3602,3647,0.021904985827864376,0.021904985827864376
holdout,neutral_055_6,3603,3648,0.03319755593428475,0.03319755593428475
holdout,neutral_055_6,3604,3649,0.0404040832641821,0.0404040832641821
holdout,neutral_055_6,3605,3650,0.0549988093627336,0.0549988093627336
holdout,neutral_055_6,3606,3651,0.024452637783878517,0.024452637783878517
holdout,neutral_055_6,3607,3652,0.012567958286130443,0.012567958286130443
holdout,neutral_055_6,3608,3653,0.021175777337588686,0.021175777337588686
holdout,neutral_055_6,3609,3654,0.019679812243045713,0.019679812243045713
